boorong,1,1.0
boorong,2,0.6
boorong,3,1.0
boorong,4,1.0
boorong,5,1.0
india,1,1.0
india,2,1.0
india,3,1.0
india,4,1.0
india,5,0.8333333333333334
india,6,0.75
india,7,1.0
india,8,0.8333333333333334
india,9,1.0
india,10,1.0
india,11,0.5555555555555556
india,12,0.5
india,13,1.0
india,14,1.0
india,15,1.0
india,16,1.0
india,17,0.03571428571428571
india,18,0.0025157232704402514
india,19,0.6666666666666666
indomalay,1,1.0
indomalay,2,0.75
indomalay,3,0.8
indomalay,4,0.5833333333333334
indomalay,5,0.875
indomalay,6,0.625
indomalay,7,1.0
indomalay,8,0.45454545454545453
indomalay,9,1.0
indomalay,10,1.0
marshall,1,1.0
marshall,2,1.0
marshall,3,1.0
marshall,4,0.625
marshall,5,1.0
marshall,6,0.75
marshall,7,0.2222222222222222
marshall,8,1.0
marshall,9,0.8333333333333334
marshall,10,1.0
marshall,11,0.14705882352941177
marshall,12,0.6
marshall,13,0.6666666666666666
marshall,14,1.0
marshall,15,0.005277044854881266
marshall,16,1.0
marshall,17,1.0
marshall,18,1.0
marshall,19,1.0
marshall,20,1.0
marshall,21,0.18181818181818182
marshall,22,0.6666666666666666
marshall,23,1.0
marshall,24,1.0
marshall,25,0.00516795865633075
marshall,26,1.0
marshall,27,0.75
marshall,28,0.6666666666666666
marshall,29,0.7142857142857143
marshall,30,1.0
marshall,31,0.5
marshall,32,1.0
marshall,33,0.6
marshall,34,0.3333333333333333
marshall,35,0.8333333333333334
marshall,36,1.0
marshall,37,1.0
marshall,38,0.0
pacariqtambo,1,0.5555555555555556
pacariqtambo,2,1.0
pacariqtambo,3,0.5714285714285714
pacariqtambo,4,1.0
pacariqtambo,5,1.0
pacariqtambo,6,0.5
pacariqtambo,7,0.75
pacariqtambo,8,1.0
anutan,1,0.16666666666666666
anutan,2,1.0
anutan,3,0.005221932114882507
anutan,4,1.0
anutan,5,0.5
anutan,6,0.013986013986013986
anutan,7,1.0
anutan,8,1.0
anutan,9,0.4166666666666667
anutan,10,0.7
anutan,11,0.8571428571428571
arabic_moon_stations,1,1.0
arabic_moon_stations,2,1.0
arabic_moon_stations,3,0.6
arabic_moon_stations,4,1.0
arabic_moon_stations,5,1.0
arabic_moon_stations,6,1.0
arabic_moon_stations,7,1.0
arabic_moon_stations,8,1.0
arabic_moon_stations,9,1.0
arabic_moon_stations,10,0.75
arabic_moon_stations,11,1.0
arabic_moon_stations,12,1.0
arabic_moon_stations,13,0.6666666666666666
arabic_moon_stations,14,1.0
arabic_moon_stations,15,1.0
arabic_moon_stations,16,0.6666666666666666
arabic_moon_stations,17,1.0
arabic_moon_stations,18,0.03571428571428571
arabic_moon_stations,19,0.0025157232704402514
arabic_moon_stations,20,0.5
belarusian,1,0.875
belarusian,2,0.8333333333333334
belarusian,3,1.0
belarusian,4,0.5
belarusian,5,0.8333333333333334
belarusian,6,1.0
belarusian,7,1.0
belarusian,8,1.0
belarusian,9,0.5
belarusian,10,0.6666666666666666
belarusian,11,0.09090909090909091
belarusian,12,0.5
belarusian,13,0.75
belarusian,14,0.3333333333333333
belarusian,15,0.5
belarusian,16,0.5555555555555556
chinese,1,0.8571428571428571
chinese,2,0.0025157232704402514
chinese,3,0.45454545454545453
chinese,4,0.5
chinese,5,0.5
chinese,6,0.6666666666666666
chinese,7,1.0
chinese,8,0.0
chinese,9,0.5
chinese,10,1.0
chinese,11,0.875
chinese,12,1.0
chinese,13,1.0
chinese,14,1.0
chinese,15,0.6666666666666666
chinese,16,1.0
chinese,17,0.03571428571428571
chinese,18,0.6
chinese,19,0.75
chinese,20,0.4444444444444444
chinese,21,0.04405286343612335
chinese,22,0.5
chinese,23,0.4444444444444444
chinese,24,1.0
chinese,25,0.18181818181818182
chinese,26,0.03389830508474576
chinese,27,0.625
chinese,28,0.6
chinese,29,1.0
chinese,30,0.005738880918220947
chinese,31,0.75
chinese,32,1.0
chinese,33,0.002642007926023778
chinese,34,0.5
chinese,35,0.875
chinese,36,1.0
chinese,37,1.0
chinese,38,0.6666666666666666
chinese,39,0.2857142857142857
chinese,40,1.0
chinese,41,0.8
chinese,42,1.0
chinese,43,1.0
chinese,44,0.058823529411764705
chinese,45,0.1875
chinese,46,0.4
chinese,47,0.6666666666666666
chinese,48,0.5
chinese,49,1.0
chinese,50,0.3333333333333333
chinese,51,0.3333333333333333
chinese,52,1.0
chinese,53,0.3333333333333333
chinese,54,1.0
chinese,55,0.75
chinese,56,0.5
chinese,57,0.8333333333333334
chinese,58,0.7142857142857143
chinese,59,0.0410958904109589
chinese,60,0.08333333333333333
chinese,61,1.0
chinese,62,0.8888888888888888
chinese,63,0.6666666666666666
chinese,64,0.35294117647058826
chinese,65,1.0
chinese,66,1.0
chinese,67,0.5
chinese,68,1.0
chinese,69,0.6666666666666666
chinese,70,0.5
chinese,71,0.0
chinese,72,0.3333333333333333
chinese,73,0.005319148936170213
chinese,74,1.0
chinese,75,1.0
chinese,76,1.0
chinese,77,0.25
chinese,78,0.013404825737265416
chinese,79,0.07272727272727272
chinese,80,1.0
chinese,81,0.0784313725490196
chinese,82,1.0
chinese,83,0.5
chinese,84,1.0
chinese,85,0.45454545454545453
chinese,86,1.0
chinese,87,0.06666666666666667
chinese,88,0.6666666666666666
chinese,89,0.5
chinese,90,0.5
chinese,91,0.3333333333333333
chinese,92,1.0
chinese,93,1.0
chinese,94,0.0
chinese,95,0.25
chinese,96,0.021505376344086023
chinese,97,0.625
chinese,98,1.0
chinese,99,1.0
chinese,100,0.022556390977443608
chinese,101,0.15151515151515152
chinese,102,1.0
chinese,103,0.0023837902264600714
chinese,104,0.6666666666666666
chinese,105,1.0
chinese,106,1.0
chinese,107,0.5
chinese,108,1.0
chinese,109,0.75
chinese,110,1.0
chinese,111,0.2222222222222222
chinese,112,1.0
chinese,113,0.2631578947368421
chinese,114,1.0
chinese,115,1.0
chinese,116,0.75
chinese,117,1.0
chinese,118,0.4375
chinese,119,0.5454545454545454
chinese,120,1.0
chinese,121,1.0
chinese,122,0.45454545454545453
chinese,123,0.3333333333333333
chinese,124,0.5
chinese,125,1.0
chinese,126,1.0
chinese,127,0.6
chinese,128,1.0
chinese,129,0.18181818181818182
chinese,130,0.01662049861495845
chinese,131,0.15789473684210525
chinese,132,1.0
chinese,133,0.5
chinese,134,0.0
chinese,135,0.3333333333333333
chinese,136,0.0
chinese,137,0.6666666666666666
chinese,138,0.2727272727272727
chinese,139,0.22727272727272727
chinese,140,0.18181818181818182
chinese,141,1.0
chinese,142,0.6666666666666666
chinese,143,0.7272727272727273
chinese,144,1.0
chinese,145,1.0
chinese,146,0.005747126436781609
chinese,147,0.375
chinese,148,0.75
chinese,149,0.6
chinese,150,0.3333333333333333
chinese,151,0.3333333333333333
chinese,152,0.8
chinese,153,0.6666666666666666
chinese,154,0.002728512960436562
chinese,155,1.0
chinese,156,0.6666666666666666
chinese,157,0.0547945205479452
chinese,158,1.0
chinese,159,1.0
chinese,160,1.0
chinese,161,1.0
dakota,1,0.625
dakota,2,0.6111111111111112
dakota,3,0.24242424242424243
dakota,4,0.875
dakota,5,0.005031446540880503
dakota,6,0.3333333333333333
dakota,7,0.0037735849056603774
dakota,8,0.8571428571428571
dakota,9,0.26666666666666666
dakota,10,0.8333333333333334
dakota,11,0.0761904761904762
dakota,12,0.009510869565217392
dakota,13,0.45454545454545453
egyptian,1,0.875
egyptian,2,0.2727272727272727
egyptian,3,0.4074074074074074
egyptian,4,0.7142857142857143
egyptian,5,0.29411764705882354
egyptian,6,0.3
egyptian,7,0.0
egyptian,8,0.42857142857142855
egyptian,9,0.5
egyptian,10,0.5555555555555556
egyptian,11,0.21739130434782608
egyptian,12,0.13333333333333333
egyptian,13,0.3235294117647059
egyptian,14,0.18181818181818182
egyptian,15,0.0110803324099723
egyptian,16,0.04195804195804196
egyptian,17,0.05913978494623656
egyptian,18,0.8333333333333334
egyptian,19,1.0
egyptian,20,0.42857142857142855
egyptian,21,1.0
egyptian,22,1.0
egyptian,23,0.5
egyptian,24,0.018691588785046728
egyptian,25,0.5714285714285714
egyptian,26,1.0
egyptian,27,0.3333333333333333
inuit,1,1.0
inuit,2,1.0
inuit,3,1.0
inuit,4,0.12121212121212122
inuit,5,0.6
inuit,6,0.875
inuit,7,1.0
inuit,8,0.8333333333333334
inuit,9,1.0
inuit,10,0.8571428571428571
lokono,1,1.0
lokono,2,0.005031446540880503
lokono,3,0.8333333333333334
lokono,4,1.0
lokono,5,1.0
lokono,6,1.0
lokono,7,0.4
lokono,8,0.875
lokono,9,1.0
lokono,10,0.21739130434782608
lokono,11,0.045454545454545456
macedonian,1,0.875
macedonian,2,1.0
macedonian,3,0.75
macedonian,4,0.6666666666666666
macedonian,5,0.17647058823529413
macedonian,6,0.07407407407407407
macedonian,7,0.002717391304347826
macedonian,8,1.0
macedonian,9,0.5
macedonian,10,0.4
macedonian,11,0.8333333333333334
macedonian,12,0.6
macedonian,13,0.5
macedonian,14,0.8
maori,1,1.0
maori,2,1.0
maori,3,1.0
maori,4,0.4444444444444444
maori,5,1.0
maori,6,0.2
mulapin,1,0.7777777777777778
mulapin,2,0.4074074074074074
mulapin,3,0.375
mulapin,4,0.2
mulapin,5,0.12121212121212122
mulapin,6,0.08333333333333333
mulapin,7,0.5185185185185185
mulapin,8,0.4117647058823529
mulapin,9,0.8333333333333334
mulapin,10,0.875
mulapin,11,0.875
mulapin,12,0.75
mulapin,13,1.0
mulapin,14,0.34782608695652173
mulapin,15,1.0
mulapin,16,0.13636363636363635
mulapin,17,1.0
mulapin,18,0.18181818181818182
mulapin,19,0.09090909090909091
mulapin,20,0.005031446540880503
mulapin,21,0.0076045627376425855
mulapin,22,0.625
mulapin,23,0.42857142857142855
mulapin,24,1.0
mulapin,25,0.18181818181818182
mulapin,26,1.0
mulapin,27,0.3181818181818182
mulapin,28,1.0
mulapin,29,0.625
mulapin,30,0.028037383177570093
mulapin,31,0.01488095238095238
mulapin,32,0.0
mulapin,33,0.8333333333333334
mulapin,34,0.3333333333333333
mulapin,35,0.5
mulapin,36,0.12
mulapin,37,0.015795868772782502
mulapin,38,0.3333333333333333
mulapin,39,0.7142857142857143
mulapin,40,0.2549019607843137
mulapin,41,0.4444444444444444
mulapin,42,0.3333333333333333
mulapin,43,0.027972027972027972
mulapin,44,1.0
mulapin,45,0.0821917808219178
mulapin,46,0.1875
mulapin,47,0.39473684210526316
mulapin,48,1.0
mulapin,49,0.5
mulapin,50,0.4444444444444444
navajo,1,0.375
navajo,2,0.2857142857142857
navajo,3,0.3333333333333333
navajo,4,0.20833333333333334
navajo,5,0.8333333333333334
navajo,6,0.11864406779661017
navajo,7,1.0
navajo,8,0.3181818181818182
norse,1,0.8333333333333334
norse,2,1.0
norse,3,1.0
norse,4,0.75
norse,5,0.875
norse,6,0.2727272727272727
ojibwe,1,0.16666666666666666
ojibwe,2,0.2857142857142857
ojibwe,3,0.75
ojibwe,4,0.5555555555555556
ojibwe,5,0.038461538461538464
ojibwe,6,0.2727272727272727
ojibwe,7,0.5833333333333334
ojibwe,8,0.8333333333333334
ojibwe,9,0.75
ojibwe,10,0.8333333333333334
romanian,1,0.5151515151515151
romanian,2,1.0
romanian,3,0.4
romanian,4,0.8333333333333334
romanian,5,0.8333333333333334
romanian,6,0.020833333333333332
romanian,7,0.7777777777777778
romanian,8,1.0
romanian,9,1.0
romanian,10,0.75
romanian,11,0.21212121212121213
romanian,12,0.22727272727272727
romanian,13,1.0
romanian,14,0.6666666666666666
romanian,15,0.16666666666666666
romanian,16,0.375
romanian,17,0.09090909090909091
romanian,18,0.8333333333333334
romanian,19,0.005457025920873124
romanian,20,0.2
romanian,21,0.010062893081761006
romanian,22,0.007957559681697613
romanian,23,0.02654867256637168
romanian,24,1.0
romanian,25,0.47058823529411764
romanian,26,0.5
romanian,27,0.17647058823529413
romanian,28,0.015625
romanian,29,0.375
romanian,30,0.2777777777777778
romanian,31,0.6666666666666666
romanian,32,1.0
romanian,33,0.5
romanian,34,0.38461538461538464
romanian,35,0.4166666666666667
romanian,36,0.5185185185185185
romanian,37,0.6923076923076923
romanian,38,1.0
romanian,39,1.0
sami,1,0.02051983584131327
sami,2,0.875
sami,3,1.0
sami,4,1.0
siberian,1,0.875
siberian,2,0.6
siberian,3,0.6666666666666666
tongan,1,1.0
tongan,2,1.0
tongan,3,1.0
tongan,4,1.0
tongan,5,0.5714285714285714
tongan,6,1.0
tongan,7,0.8333333333333334
tongan,8,0.005988023952095809
tongan,9,0.5
tongan,10,0.8333333333333334
tongan,11,0.7142857142857143
tukano,1,0.6470588235294118
tukano,2,0.4
tukano,3,0.06451612903225806
tukano,4,1.0
tukano,5,0.047619047619047616
tukano,6,1.0
tukano,7,1.0
tukano,8,0.45454545454545453
tukano,9,1.0
tukano,10,0.875
tupi,1,0.2826086956521739
tupi,2,0.2807017543859649
tupi,3,0.07058823529411765
tupi,4,0.21678321678321677
tupi,5,1.0
tupi,6,1.0
tupi,7,1.0
vanuatu_netwar,1,1.0
vanuatu_netwar,2,0.25
vanuatu_netwar,3,1.0
vanuatu_netwar,4,1.0
vanuatu_netwar,5,0.375
vanuatu_netwar,6,1.0
vanuatu_netwar,7,1.0
western,1,0.375
western,2,0.5
western,3,0.125
western,4,0.7142857142857143
western,5,0.0079155672823219
western,6,0.016826923076923076
western,7,0.6666666666666666
western,8,0.5
western,9,1.0
western,10,0.5294117647058824
western,11,0.3333333333333333
western,12,0.16666666666666666
western,13,0.5555555555555556
western,14,0.09615384615384616
western,15,0.7142857142857143
western,16,0.21818181818181817
western,17,0.2727272727272727
western,18,0.5
western,19,1.0
western,20,0.2727272727272727
western,21,0.625
western,22,0.005970149253731343
western,23,0.5
western,24,1.0
western,25,0.8333333333333334
western,26,1.0
western,27,1.0
western,28,0.2727272727272727
western,29,1.0
western,30,0.0
western,31,0.09090909090909091
western,32,1.0
western,33,0.01201923076923077
western,34,1.0
western,35,0.3333333333333333
western,36,0.5
western,37,0.005249343832020997
western,38,0.061946902654867256
western,39,0.5151515151515151
western,40,0.625
western,41,0.5714285714285714
western,42,0.09090909090909091
western,43,0.0011918951132300357
western,44,0.42857142857142855
western,45,0.6666666666666666
western,46,0.002564102564102564
western,47,0.625
western,48,0.375
western,49,0.2777777777777778
western,50,0.16666666666666666
western,51,0.8333333333333334
western,52,0.5
western,53,0.5
western,54,0.75
western,55,0.24
western,56,0.17543859649122806
western,57,0.014745308310991957
western,58,0.08928571428571429
western,59,0.0026109660574412533
western,60,0.4074074074074074
western,61,1.0
western,62,1.0
western,63,0.25
western,64,0.75
western,65,0.6666666666666666
western,66,0.010062893081761006
western,67,0.6666666666666666
western,68,0.016216216216216217
western,69,0.023076923076923078
western,70,1.0
western,71,0.5384615384615384
western,72,0.35294117647058826
western,73,0.05286343612334802
western,74,0.36363636363636365
western,75,1.0
western,76,0.004901960784313725
western,77,0.75
western,78,0.022556390977443608
western,79,0.23529411764705882
western,80,0.0012531328320802004
western,81,0.027972027972027972
